% Model,COMSOL_plot_Vext.mph
% Version,COMSOL 5.4.0.295
% Date,"Jul 16 2020, 15:23"
% Dimension,2
% Nodes,40401
% Expressions,1
% Description,Electric potential
% Length unit,m
% R,Z,V (V)
5.0000E-5,9.5000E-5,0.0043660
5.1000E-5,9.5000E-5,0.0043327
5.2000E-5,9.5000E-5,0.0042992
5.3000E-5,9.5000E-5,0.0042656
5.4000E-5,9.5000E-5,0.0042319
5.5000E-5,9.5000E-5,0.0041980
5.6000E-5,9.5000E-5,0.0041640
5.7000E-5,9.5000E-5,0.0041298
5.8000E-5,9.5000E-5,0.0040957
5.9000E-5,9.5000E-5,0.0040614
6.0000E-5,9.5000E-5,0.0040271
6.1000E-5,9.5000E-5,0.0039928
6.2000E-5,9.5000E-5,0.0039584
6.3000E-5,9.5000E-5,0.0039240
6.4000E-5,9.5000E-5,0.0038896
6.5000E-5,9.5000E-5,0.0038553
6.6000E-5,9.5000E-5,0.0038209
6.7000E-5,9.5000E-5,0.0037866
6.8000E-5,9.5000E-5,0.0037524
6.9000E-5,9.5000E-5,0.0037182
7.0000E-5,9.5000E-5,0.0036841
7.1000E-5,9.5000E-5,0.0036501
7.2000E-5,9.5000E-5,0.0036161
7.3000E-5,9.5000E-5,0.0035823
7.4000E-5,9.5000E-5,0.0035486
7.5000E-5,9.5000E-5,0.0035150
7.6000E-5,9.5000E-5,0.0034815
7.7000E-5,9.5000E-5,0.0034482
7.8000E-5,9.5000E-5,0.0034150
7.9000E-5,9.5000E-5,0.0033819
8.0000E-5,9.5000E-5,0.0033490
8.1000E-5,9.5000E-5,0.0033163
8.2000E-5,9.5000E-5,0.0032838
8.3000E-5,9.5000E-5,0.0032514
8.4000E-5,9.5000E-5,0.0032192
8.5000E-5,9.5000E-5,0.0031872
8.6000E-5,9.5000E-5,0.0031554
8.7000E-5,9.5000E-5,0.0031238
8.8000E-5,9.5000E-5,0.0030924
8.9000E-5,9.5000E-5,0.0030612
9.0000E-5,9.5000E-5,0.0030303
9.1000E-5,9.5000E-5,0.0029995
9.2000E-5,9.5000E-5,0.0029689
9.3000E-5,9.5000E-5,0.0029386
9.4000E-5,9.5000E-5,0.0029085
9.5000E-5,9.5000E-5,0.0028786
9.6000E-5,9.5000E-5,0.0028490
9.7000E-5,9.5000E-5,0.0028196
9.8000E-5,9.5000E-5,0.0027904
9.9000E-5,9.5000E-5,0.0027615
1.0000E-4,9.5000E-5,0.0027327
1.0100E-4,9.5000E-5,0.0027043
1.0200E-4,9.5000E-5,0.0026761
1.0300E-4,9.5000E-5,0.0026481
1.0400E-4,9.5000E-5,0.0026203
1.0500E-4,9.5000E-5,0.0025929
1.0600E-4,9.5000E-5,0.0025656
1.0700E-4,9.5000E-5,0.0025386
1.0800E-4,9.5000E-5,0.0025118
1.0900E-4,9.5000E-5,0.0024853
1.1000E-4,9.5000E-5,0.0024591
1.1100E-4,9.5000E-5,0.0024331
1.1200E-4,9.5000E-5,0.0024073
1.1300E-4,9.5000E-5,0.0023818
1.1400E-4,9.5000E-5,0.0023565
1.1500E-4,9.5000E-5,0.0023315
1.1600E-4,9.5000E-5,0.0023067
1.1700E-4,9.5000E-5,0.0022821
1.1800E-4,9.5000E-5,0.0022578
1.1900E-4,9.5000E-5,0.0022338
1.2000E-4,9.5000E-5,0.0022100
1.2100E-4,9.5000E-5,0.0021864
1.2200E-4,9.5000E-5,0.0021631
1.2300E-4,9.5000E-5,0.0021400
1.2400E-4,9.5000E-5,0.0021171
1.2500E-4,9.5000E-5,0.0020945
1.2600E-4,9.5000E-5,0.0020721
1.2700E-4,9.5000E-5,0.0020500
1.2800E-4,9.5000E-5,0.0020281
1.2900E-4,9.5000E-5,0.0020064
1.3000E-4,9.5000E-5,0.0019850
1.3100E-4,9.5000E-5,0.0019638
1.3200E-4,9.5000E-5,0.0019428
1.3300E-4,9.5000E-5,0.0019220
1.3400E-4,9.5000E-5,0.0019015
1.3500E-4,9.5000E-5,0.0018812
1.3600E-4,9.5000E-5,0.0018611
1.3700E-4,9.5000E-5,0.0018412
1.3800E-4,9.5000E-5,0.0018216
1.3900E-4,9.5000E-5,0.0018021
1.4000E-4,9.5000E-5,0.0017829
1.4100E-4,9.5000E-5,0.0017639
1.4200E-4,9.5000E-5,0.0017451
1.4300E-4,9.5000E-5,0.0017265
1.4400E-4,9.5000E-5,0.0017081
1.4500E-4,9.5000E-5,0.0016900
1.4600E-4,9.5000E-5,0.0016721
1.4700E-4,9.5000E-5,0.0016544
1.4800E-4,9.5000E-5,0.0016368
1.4900E-4,9.5000E-5,0.0016194
1.5000E-4,9.5000E-5,0.0016022
1.5100E-4,9.5000E-5,0.0015852
1.5200E-4,9.5000E-5,0.0015684
1.5300E-4,9.5000E-5,0.0015518
1.5400E-4,9.5000E-5,0.0015354
1.5500E-4,9.5000E-5,0.0015192
1.5600E-4,9.5000E-5,0.0015032
1.5700E-4,9.5000E-5,0.0014873
1.5800E-4,9.5000E-5,0.0014716
1.5900E-4,9.5000E-5,0.0014561
1.6000E-4,9.5000E-5,0.0014408
1.6100E-4,9.5000E-5,0.0014257
1.6200E-4,9.5000E-5,0.0014108
1.6300E-4,9.5000E-5,0.0013961
1.6400E-4,9.5000E-5,0.0013815
1.6500E-4,9.5000E-5,0.0013671
1.6600E-4,9.5000E-5,0.0013528
1.6700E-4,9.5000E-5,0.0013387
1.6800E-4,9.5000E-5,0.0013247
1.6900E-4,9.5000E-5,0.0013109
1.7000E-4,9.5000E-5,0.0012974
1.7100E-4,9.5000E-5,0.0012840
1.7200E-4,9.5000E-5,0.0012708
1.7300E-4,9.5000E-5,0.0012577
1.7400E-4,9.5000E-5,0.0012447
1.7500E-4,9.5000E-5,0.0012318
1.7600E-4,9.5000E-5,0.0012191
1.7700E-4,9.5000E-5,0.0012065
1.7800E-4,9.5000E-5,0.0011940
1.7900E-4,9.5000E-5,0.0011817
1.8000E-4,9.5000E-5,0.0011696
1.8100E-4,9.5000E-5,0.0011576
1.8200E-4,9.5000E-5,0.0011458
1.8300E-4,9.5000E-5,0.0011342
1.8400E-4,9.5000E-5,0.0011227
1.8500E-4,9.5000E-5,0.0011114
1.8600E-4,9.5000E-5,0.0011002
1.8700E-4,9.5000E-5,0.0010891
1.8800E-4,9.5000E-5,0.0010781
1.8900E-4,9.5000E-5,0.0010672
1.9000E-4,9.5000E-5,0.0010564
1.9100E-4,9.5000E-5,0.0010458
1.9200E-4,9.5000E-5,0.0010353
1.9300E-4,9.5000E-5,0.0010249
1.9400E-4,9.5000E-5,0.0010146
1.9500E-4,9.5000E-5,0.0010044
1.9600E-4,9.5000E-5,9.9439E-4
1.9700E-4,9.5000E-5,9.8447E-4
1.9800E-4,9.5000E-5,9.7467E-4
1.9900E-4,9.5000E-5,9.6500E-4
2.0000E-4,9.5000E-5,9.5544E-4
0.0000,9.6000E-5,0.0052538
1.0000E-6,9.6000E-5,0.0052533
2.0000E-6,9.6000E-5,0.0052519
3.0000E-6,9.6000E-5,0.0052495
4.0000E-6,9.6000E-5,0.0052462
5.0000E-6,9.6000E-5,0.0052420
6.0000E-6,9.6000E-5,0.0052369
7.0000E-6,9.6000E-5,0.0052308
8.0000E-6,9.6000E-5,0.0052238
9.0000E-6,9.6000E-5,0.0052159
1.0000E-5,9.6000E-5,0.0052071
1.1000E-5,9.6000E-5,0.0051974
1.2000E-5,9.6000E-5,0.0051868
1.3000E-5,9.6000E-5,0.0051753
1.4000E-5,9.6000E-5,0.0051630
1.5000E-5,9.6000E-5,0.0051498
1.6000E-5,9.6000E-5,0.0051358
1.7000E-5,9.6000E-5,0.0051209
1.8000E-5,9.6000E-5,0.0051053
1.9000E-5,9.6000E-5,0.0050888
2.0000E-5,9.6000E-5,0.0050716
2.1000E-5,9.6000E-5,0.0050536
2.2000E-5,9.6000E-5,0.0050348
2.3000E-5,9.6000E-5,0.0050153
2.4000E-5,9.6000E-5,0.0049951
2.5000E-5,9.6000E-5,0.0049742
2.6000E-5,9.6000E-5,0.0049526
2.7000E-5,9.6000E-5,0.0049304
2.8000E-5,9.6000E-5,0.0049075
2.9000E-5,9.6000E-5,0.0048839
3.0000E-5,9.6000E-5,0.0048598
3.1000E-5,9.6000E-5,0.0048351
3.2000E-5,9.6000E-5,0.0048098
3.3000E-5,9.6000E-5,0.0047840
3.4000E-5,9.6000E-5,0.0047577
3.5000E-5,9.6000E-5,0.0047308
3.6000E-5,9.6000E-5,0.0047035
3.7000E-5,9.6000E-5,0.0046757
3.8000E-5,9.6000E-5,0.0046474
3.9000E-5,9.6000E-5,0.0046187
4.0000E-5,9.6000E-5,0.0045896
4.1000E-5,9.6000E-5,0.0045602
4.2000E-5,9.6000E-5,0.0045303
4.3000E-5,9.6000E-5,0.0045001
4.4000E-5,9.6000E-5,0.0044696
4.5000E-5,9.6000E-5,0.0044388
4.6000E-5,9.6000E-5,0.0044077
4.7000E-5,9.6000E-5,0.0043763
4.8000E-5,9.6000E-5,0.0043446
4.9000E-5,9.6000E-5,0.0043128
5.0000E-5,9.6000E-5,0.0042807
5.1000E-5,9.6000E-5,0.0042484
5.2000E-5,9.6000E-5,0.0042159
5.3000E-5,9.6000E-5,0.0041833
5.4000E-5,9.6000E-5,0.0041505
5.5000E-5,9.6000E-5,0.0041176
5.6000E-5,9.6000E-5,0.0040845
5.7000E-5,9.6000E-5,0.0040514
5.8000E-5,9.6000E-5,0.0040182
5.9000E-5,9.6000E-5,0.0039849
6.0000E-5,9.6000E-5,0.0039515
6.1000E-5,9.6000E-5,0.0039181
6.2000E-5,9.6000E-5,0.0038847
6.3000E-5,9.6000E-5,0.0038512
6.4000E-5,9.6000E-5,0.0038178
6.5000E-5,9.6000E-5,0.0037844
6.6000E-5,9.6000E-5,0.0037509
6.7000E-5,9.6000E-5,0.0037176
6.8000E-5,9.6000E-5,0.0036842
6.9000E-5,9.6000E-5,0.0036509
7.0000E-5,9.6000E-5,0.0036177
7.1000E-5,9.6000E-5,0.0035846
7.2000E-5,9.6000E-5,0.0035515
7.3000E-5,9.6000E-5,0.0035185
7.4000E-5,9.6000E-5,0.0034857
7.5000E-5,9.6000E-5,0.0034529
7.6000E-5,9.6000E-5,0.0034203
7.7000E-5,9.6000E-5,0.0033878
7.8000E-5,9.6000E-5,0.0033554
7.9000E-5,9.6000E-5,0.0033232
8.0000E-5,9.6000E-5,0.0032911
8.1000E-5,9.6000E-5,0.0032592
8.2000E-5,9.6000E-5,0.0032274
8.3000E-5,9.6000E-5,0.0031958
8.4000E-5,9.6000E-5,0.0031644
8.5000E-5,9.6000E-5,0.0031332
8.6000E-5,9.6000E-5,0.0031021
8.7000E-5,9.6000E-5,0.0030713
8.8000E-5,9.6000E-5,0.0030406
8.9000E-5,9.6000E-5,0.0030101
9.0000E-5,9.6000E-5,0.0029799
9.1000E-5,9.6000E-5,0.0029498
9.2000E-5,9.6000E-5,0.0029200
9.3000E-5,9.6000E-5,0.0028903
9.4000E-5,9.6000E-5,0.0028609
9.5000E-5,9.6000E-5,0.0028317
9.6000E-5,9.6000E-5,0.0028027
9.7000E-5,9.6000E-5,0.0027739
9.8000E-5,9.6000E-5,0.0027454
9.9000E-5,9.6000E-5,0.0027171
1.0000E-4,9.6000E-5,0.0026890
1.0100E-4,9.6000E-5,0.0026612
1.0200E-4,9.6000E-5,0.0026335
1.0300E-4,9.6000E-5,0.0026062
1.0400E-4,9.6000E-5,0.0025790
1.0500E-4,9.6000E-5,0.0025521
1.0600E-4,9.6000E-5,0.0025254
1.0700E-4,9.6000E-5,0.0024990
1.0800E-4,9.6000E-5,0.0024728
1.0900E-4,9.6000E-5,0.0024468
1.1000E-4,9.6000E-5,0.0024211
1.1100E-4,9.6000E-5,0.0023956
1.1200E-4,9.6000E-5,0.0023704
1.1300E-4,9.6000E-5,0.0023454
1.1400E-4,9.6000E-5,0.0023206
1.1500E-4,9.6000E-5,0.0022961
1.1600E-4,9.6000E-5,0.0022718
1.1700E-4,9.6000E-5,0.0022477
1.1800E-4,9.6000E-5,0.0022239
1.1900E-4,9.6000E-5,0.0022003
1.2000E-4,9.6000E-5,0.0021770
1.2100E-4,9.6000E-5,0.0021539
1.2200E-4,9.6000E-5,0.0021310
1.2300E-4,9.6000E-5,0.0021084
1.2400E-4,9.6000E-5,0.0020859
1.2500E-4,9.6000E-5,0.0020638
1.2600E-4,9.6000E-5,0.0020418
1.2700E-4,9.6000E-5,0.0020201
1.2800E-4,9.6000E-5,0.0019986
1.2900E-4,9.6000E-5,0.0019773
1.3000E-4,9.6000E-5,0.0019563
1.3100E-4,9.6000E-5,0.0019355
1.3200E-4,9.6000E-5,0.0019149
1.3300E-4,9.6000E-5,0.0018945
1.3400E-4,9.6000E-5,0.0018744
1.3500E-4,9.6000E-5,0.0018544
1.3600E-4,9.6000E-5,0.0018347
1.3700E-4,9.6000E-5,0.0018152
1.3800E-4,9.6000E-5,0.0017959
1.3900E-4,9.6000E-5,0.0017768
1.4000E-4,9.6000E-5,0.0017579
1.4100E-4,9.6000E-5,0.0017392
1.4200E-4,9.6000E-5,0.0017207
1.4300E-4,9.6000E-5,0.0017025
1.4400E-4,9.6000E-5,0.0016845
1.4500E-4,9.6000E-5,0.0016667
1.4600E-4,9.6000E-5,0.0016491
1.4700E-4,9.6000E-5,0.0016317
1.4800E-4,9.6000E-5,0.0016144
1.4900E-4,9.6000E-5,0.0015973
1.5000E-4,9.6000E-5,0.0015804
1.5100E-4,9.6000E-5,0.0015637
1.5200E-4,9.6000E-5,0.0015472
1.5300E-4,9.6000E-5,0.0015308
1.5400E-4,9.6000E-5,0.0015147
1.5500E-4,9.6000E-5,0.0014988
1.5600E-4,9.6000E-5,0.0014831
1.5700E-4,9.6000E-5,0.0014675
1.5800E-4,9.6000E-5,0.0014520
1.5900E-4,9.6000E-5,0.0014368
1.6000E-4,9.6000E-5,0.0014218
1.6100E-4,9.6000E-5,0.0014069
1.6200E-4,9.6000E-5,0.0013923
1.6300E-4,9.6000E-5,0.0013778
1.6400E-4,9.6000E-5,0.0013634
1.6500E-4,9.6000E-5,0.0013492
1.6600E-4,9.6000E-5,0.0013352
1.6700E-4,9.6000E-5,0.0013213
1.6800E-4,9.6000E-5,0.0013076
1.6900E-4,9.6000E-5,0.0012940
1.7000E-4,9.6000E-5,0.0012807
1.7100E-4,9.6000E-5,0.0012676
1.7200E-4,9.6000E-5,0.0012545
1.7300E-4,9.6000E-5,0.0012416
1.7400E-4,9.6000E-5,0.0012289
1.7500E-4,9.6000E-5,0.0012162
1.7600E-4,9.6000E-5,0.0012037
1.7700E-4,9.6000E-5,0.0011913
1.7800E-4,9.6000E-5,0.0011790
1.7900E-4,9.6000E-5,0.0011669
1.8000E-4,9.6000E-5,0.0011549
1.8100E-4,9.6000E-5,0.0011432
1.8200E-4,9.6000E-5,0.0011315
1.8300E-4,9.6000E-5,0.0011201
1.8400E-4,9.6000E-5,0.0011088
1.8500E-4,9.6000E-5,0.0010977
1.8600E-4,9.6000E-5,0.0010866
1.8700E-4,9.6000E-5,0.0010757
1.8800E-4,9.6000E-5,0.0010648
1.8900E-4,9.6000E-5,0.0010541
1.9000E-4,9.6000E-5,0.0010435
1.9100E-4,9.6000E-5,0.0010330
1.9200E-4,9.6000E-5,0.0010227
1.9300E-4,9.6000E-5,0.0010124
1.9400E-4,9.6000E-5,0.0010023
1.9500E-4,9.6000E-5,9.9232E-4
1.9600E-4,9.6000E-5,9.8244E-4
1.9700E-4,9.6000E-5,9.7269E-4
1.9800E-4,9.6000E-5,9.6305E-4
1.9900E-4,9.6000E-5,9.5354E-4
2.0000E-4,9.6000E-5,9.4412E-4
0.0000,9.7000E-5,0.0051381
1.0000E-6,9.7000E-5,0.0051376
2.0000E-6,9.7000E-5,0.0051363
3.0000E-6,9.7000E-5,0.0051340
4.0000E-6,9.7000E-5,0.0051308
5.0000E-6,9.7000E-5,0.0051268
6.0000E-6,9.7000E-5,0.0051218
7.0000E-6,9.7000E-5,0.0051159
8.0000E-6,9.7000E-5,0.0051092
9.0000E-6,9.7000E-5,0.0051015
1.0000E-5,9.7000E-5,0.0050930
1.1000E-5,9.7000E-5,0.0050836
1.2000E-5,9.7000E-5,0.0050734
1.3000E-5,9.7000E-5,0.0050624
1.4000E-5,9.7000E-5,0.0050504
1.5000E-5,9.7000E-5,0.0050377
1.6000E-5,9.7000E-5,0.0050242
1.7000E-5,9.7000E-5,0.0050098
1.8000E-5,9.7000E-5,0.0049947
1.9000E-5,9.7000E-5,0.0049788
2.0000E-5,9.7000E-5,0.0049621
2.1000E-5,9.7000E-5,0.0049447
2.2000E-5,9.7000E-5,0.0049266
2.3000E-5,9.7000E-5,0.0049078
2.4000E-5,9.7000E-5,0.0048882
2.5000E-5,9.7000E-5,0.0048680
2.6000E-5,9.7000E-5,0.0048472
2.7000E-5,9.7000E-5,0.0048256
2.8000E-5,9.7000E-5,0.0048035
2.9000E-5,9.7000E-5,0.0047808
3.0000E-5,9.7000E-5,0.0047574
3.1000E-5,9.7000E-5,0.0047335
3.2000E-5,9.7000E-5,0.0047091
3.3000E-5,9.7000E-5,0.0046841
3.4000E-5,9.7000E-5,0.0046586
3.5000E-5,9.7000E-5,0.0046326
3.6000E-5,9.7000E-5,0.0046061
3.7000E-5,9.7000E-5,0.0045792
3.8000E-5,9.7000E-5,0.0045518
3.9000E-5,9.7000E-5,0.0045240
4.0000E-5,9.7000E-5,0.0044958
4.1000E-5,9.7000E-5,0.0044673
4.2000E-5,9.7000E-5,0.0044384
4.3000E-5,9.7000E-5,0.0044091
4.4000E-5,9.7000E-5,0.0043795
4.5000E-5,9.7000E-5,0.0043496
4.6000E-5,9.7000E-5,0.0043195
4.7000E-5,9.7000E-5,0.0042890
4.8000E-5,9.7000E-5,0.0042583
4.9000E-5,9.7000E-5,0.0042274
5.0000E-5,9.7000E-5,0.0041962
5.1000E-5,9.7000E-5,0.0041649
5.2000E-5,9.7000E-5,0.0041334
5.3000E-5,9.7000E-5,0.0041017
5.4000E-5,9.7000E-5,0.0040699
5.5000E-5,9.7000E-5,0.0040379
5.6000E-5,9.7000E-5,0.0040058
5.7000E-5,9.7000E-5,0.0039736
5.8000E-5,9.7000E-5,0.0039413
5.9000E-5,9.7000E-5,0.0039089
6.0000E-5,9.7000E-5,0.0038765
6.1000E-5,9.7000E-5,0.0038441
6.2000E-5,9.7000E-5,0.0038115
6.3000E-5,9.7000E-5,0.0037790
6.4000E-5,9.7000E-5,0.0037465
6.5000E-5,9.7000E-5,0.0037140
6.6000E-5,9.7000E-5,0.0036814
6.7000E-5,9.7000E-5,0.0036489
6.8000E-5,9.7000E-5,0.0036165
6.9000E-5,9.7000E-5,0.0035841
7.0000E-5,9.7000E-5,0.0035517
7.1000E-5,9.7000E-5,0.0035194
7.2000E-5,9.7000E-5,0.0034872
7.3000E-5,9.7000E-5,0.0034551
7.4000E-5,9.7000E-5,0.0034231
7.5000E-5,9.7000E-5,0.0033912
7.6000E-5,9.7000E-5,0.0033594
7.7000E-5,9.7000E-5,0.0033277
7.8000E-5,9.7000E-5,0.0032961
7.9000E-5,9.7000E-5,0.0032647
8.0000E-5,9.7000E-5,0.0032334
8.1000E-5,9.7000E-5,0.0032023
8.2000E-5,9.7000E-5,0.0031713
8.3000E-5,9.7000E-5,0.0031405
8.4000E-5,9.7000E-5,0.0031098
8.5000E-5,9.7000E-5,0.0030793
8.6000E-5,9.7000E-5,0.0030490
8.7000E-5,9.7000E-5,0.0030189
8.8000E-5,9.7000E-5,0.0029889
8.9000E-5,9.7000E-5,0.0029592
9.0000E-5,9.7000E-5,0.0029296
9.1000E-5,9.7000E-5,0.0029002
9.2000E-5,9.7000E-5,0.0028711
9.3000E-5,9.7000E-5,0.0028421
9.4000E-5,9.7000E-5,0.0028134
9.5000E-5,9.7000E-5,0.0027848
9.6000E-5,9.7000E-5,0.0027565
9.7000E-5,9.7000E-5,0.0027284
9.8000E-5,9.7000E-5,0.0027005
9.9000E-5,9.7000E-5,0.0026728
1.0000E-4,9.7000E-5,0.0026453
1.0100E-4,9.7000E-5,0.0026181
1.0200E-4,9.7000E-5,0.0025910
1.0300E-4,9.7000E-5,0.0025643
1.0400E-4,9.7000E-5,0.0025377
1.0500E-4,9.7000E-5,0.0025114
1.0600E-4,9.7000E-5,0.0024852
1.0700E-4,9.7000E-5,0.0024594
1.0800E-4,9.7000E-5,0.0024337
1.0900E-4,9.7000E-5,0.0024083
1.1000E-4,9.7000E-5,0.0023831
1.1100E-4,9.7000E-5,0.0023582
1.1200E-4,9.7000E-5,0.0023334
1.1300E-4,9.7000E-5,0.0023089
1.1400E-4,9.7000E-5,0.0022847
1.1500E-4,9.7000E-5,0.0022607
1.1600E-4,9.7000E-5,0.0022369
1.1700E-4,9.7000E-5,0.0022133
1.1800E-4,9.7000E-5,0.0021899
1.1900E-4,9.7000E-5,0.0021668
1.2000E-4,9.7000E-5,0.0021440
1.2100E-4,9.7000E-5,0.0021213
1.2200E-4,9.7000E-5,0.0020989
1.2300E-4,9.7000E-5,0.0020767
1.2400E-4,9.7000E-5,0.0020547
1.2500E-4,9.7000E-5,0.0020329
1.2600E-4,9.7000E-5,0.0020114
1.2700E-4,9.7000E-5,0.0019901
1.2800E-4,9.7000E-5,0.0019690
1.2900E-4,9.7000E-5,0.0019482
1.3000E-4,9.7000E-5,0.0019275
1.3100E-4,9.7000E-5,0.0019071
1.3200E-4,9.7000E-5,0.0018869
1.3300E-4,9.7000E-5,0.0018670
1.3400E-4,9.7000E-5,0.0018472
1.3500E-4,9.7000E-5,0.0018276
1.3600E-4,9.7000E-5,0.0018082
1.3700E-4,9.7000E-5,0.0017890
1.3800E-4,9.7000E-5,0.0017701
1.3900E-4,9.7000E-5,0.0017514
1.4000E-4,9.7000E-5,0.0017328
1.4100E-4,9.7000E-5,0.0017145
1.4200E-4,9.7000E-5,0.0016964
1.4300E-4,9.7000E-5,0.0016785
1.4400E-4,9.7000E-5,0.0016608
1.4500E-4,9.7000E-5,0.0016434
1.4600E-4,9.7000E-5,0.0016261
1.4700E-4,9.7000E-5,0.0016089
1.4800E-4,9.7000E-5,0.0015920
1.4900E-4,9.7000E-5,0.0015752
1.5000E-4,9.7000E-5,0.0015585
1.5100E-4,9.7000E-5,0.0015421
1.5200E-4,9.7000E-5,0.0015258
1.5300E-4,9.7000E-5,0.0015098
1.5400E-4,9.7000E-5,0.0014940
1.5500E-4,9.7000E-5,0.0014784
1.5600E-4,9.7000E-5,0.0014629
1.5700E-4,9.7000E-5,0.0014475
1.5800E-4,9.7000E-5,0.0014324
1.5900E-4,9.7000E-5,0.0014174
1.6000E-4,9.7000E-5,0.0014026
1.6100E-4,9.7000E-5,0.0013880
1.6200E-4,9.7000E-5,0.0013736
1.6300E-4,9.7000E-5,0.0013594
1.6400E-4,9.7000E-5,0.0013453
1.6500E-4,9.7000E-5,0.0013313
1.6600E-4,9.7000E-5,0.0013175
1.6700E-4,9.7000E-5,0.0013039
1.6800E-4,9.7000E-5,0.0012904
1.6900E-4,9.7000E-5,0.0012771
1.7000E-4,9.7000E-5,0.0012640
1.7100E-4,9.7000E-5,0.0012510
1.7200E-4,9.7000E-5,0.0012382
1.7300E-4,9.7000E-5,0.0012255
1.7400E-4,9.7000E-5,0.0012129
1.7500E-4,9.7000E-5,0.0012005
1.7600E-4,9.7000E-5,0.0011882
1.7700E-4,9.7000E-5,0.0011760
1.7800E-4,9.7000E-5,0.0011639
1.7900E-4,9.7000E-5,0.0011520
1.8000E-4,9.7000E-5,0.0011402
1.8100E-4,9.7000E-5,0.0011286
1.8200E-4,9.7000E-5,0.0011172
1.8300E-4,9.7000E-5,0.0011059
1.8400E-4,9.7000E-5,0.0010948
1.8500E-4,9.7000E-5,0.0010839
1.8600E-4,9.7000E-5,0.0010730
1.8700E-4,9.7000E-5,0.0010622
1.8800E-4,9.7000E-5,0.0010515
1.8900E-4,9.7000E-5,0.0010410
1.9000E-4,9.7000E-5,0.0010305
1.9100E-4,9.7000E-5,0.0010202
1.9200E-4,9.7000E-5,0.0010100
1.9300E-4,9.7000E-5,9.9993E-4
1.9400E-4,9.7000E-5,9.8997E-4
1.9500E-4,9.7000E-5,9.8014E-4
1.9600E-4,9.7000E-5,9.7042E-4
1.9700E-4,9.7000E-5,9.6082E-4
1.9800E-4,9.7000E-5,9.5132E-4
1.9900E-4,9.7000E-5,9.4193E-4
2.0000E-4,9.7000E-5,9.3266E-4
0.0000,9.8000E-5,0.0050242
1.0000E-6,9.8000E-5,0.0050238
2.0000E-6,9.8000E-5,0.0050225
3.0000E-6,9.8000E-5,0.0050203
4.0000E-6,9.8000E-5,0.0050172
5.0000E-6,9.8000E-5,0.0050133
6.0000E-6,9.8000E-5,0.0050085
7.0000E-6,9.8000E-5,0.0050028
8.0000E-6,9.8000E-5,0.0049963
9.0000E-6,9.8000E-5,0.0049889
1.0000E-5,9.8000E-5,0.0049807
1.1000E-5,9.8000E-5,0.0049717
1.2000E-5,9.8000E-5,0.0049618
1.3000E-5,9.8000E-5,0.0049511
1.4000E-5,9.8000E-5,0.0049396
1.5000E-5,9.8000E-5,0.0049273
1.6000E-5,9.8000E-5,0.0049142
1.7000E-5,9.8000E-5,0.0049004
1.8000E-5,9.8000E-5,0.0048858
1.9000E-5,9.8000E-5,0.0048704
2.0000E-5,9.8000E-5,0.0048543
2.1000E-5,9.8000E-5,0.0048375
2.2000E-5,9.8000E-5,0.0048200
2.3000E-5,9.8000E-5,0.0048018
2.4000E-5,9.8000E-5,0.0047829
2.5000E-5,9.8000E-5,0.0047633
2.6000E-5,9.8000E-5,0.0047432
2.7000E-5,9.8000E-5,0.0047224
2.8000E-5,9.8000E-5,0.0047009
2.9000E-5,9.8000E-5,0.0046789
3.0000E-5,9.8000E-5,0.0046564
3.1000E-5,9.8000E-5,0.0046332
3.2000E-5,9.8000E-5,0.0046096
3.3000E-5,9.8000E-5,0.0045854
3.4000E-5,9.8000E-5,0.0045607
3.5000E-5,9.8000E-5,0.0045355
3.6000E-5,9.8000E-5,0.0045099
3.7000E-5,9.8000E-5,0.0044838
3.8000E-5,9.8000E-5,0.0044573
3.9000E-5,9.8000E-5,0.0044304
4.0000E-5,9.8000E-5,0.0044031
4.1000E-5,9.8000E-5,0.0043755
4.2000E-5,9.8000E-5,0.0043474
4.3000E-5,9.8000E-5,0.0043191
4.4000E-5,9.8000E-5,0.0042904
4.5000E-5,9.8000E-5,0.0042614
4.6000E-5,9.8000E-5,0.0042322
4.7000E-5,9.8000E-5,0.0042026
4.8000E-5,9.8000E-5,0.0041729
4.9000E-5,9.8000E-5,0.0041429
5.0000E-5,9.8000E-5,0.0041127
5.1000E-5,9.8000E-5,0.0040822
5.2000E-5,9.8000E-5,0.0040516
5.3000E-5,9.8000E-5,0.0040209
5.4000E-5,9.8000E-5,0.0039900
5.5000E-5,9.8000E-5,0.0039589
5.6000E-5,9.8000E-5,0.0039277
5.7000E-5,9.8000E-5,0.0038964
5.8000E-5,9.8000E-5,0.0038651
5.9000E-5,9.8000E-5,0.0038336
6.0000E-5,9.8000E-5,0.0038021
6.1000E-5,9.8000E-5,0.0037706
6.2000E-5,9.8000E-5,0.0037389
6.3000E-5,9.8000E-5,0.0037073
6.4000E-5,9.8000E-5,0.0036757
6.5000E-5,9.8000E-5,0.0036440
6.6000E-5,9.8000E-5,0.0036124
6.7000E-5,9.8000E-5,0.0035808
6.8000E-5,9.8000E-5,0.0035492
6.9000E-5,9.8000E-5,0.0035176
7.0000E-5,9.8000E-5,0.0034861
7.1000E-5,9.8000E-5,0.0034547
7.2000E-5,9.8000E-5,0.0034233
7.3000E-5,9.8000E-5,0.0033921
7.4000E-5,9.8000E-5,0.0033609
7.5000E-5,9.8000E-5,0.0033298
